,AMBIENT_TEMPERATURE,DISCHARGE_FLOW_COMMON,DISCHARGE_PRESSURE,DISCHARGE_TEMP_1,FLOW_1,FLOW_2,GROSS_LOAD,IB_SEAL_DRAIN_TEMP,MOTOR_CURRENT,MOTOR_IB_TEMP_1,MOTOR_OB_TEMP_1,MOTOR_STATOR_TEMP_1,MOTOR_STATOR_TEMP_2,MOTOR_STATOR_TEMP_3,OB_SEAL_DRAIN_TEMP,PUMP_DELTA_PRESS_CV,PUMP_IB_TEMP_1,PUMP_OB_TEMP_1,PUMP_OB_TEMP_2,SUCTION_PRESSURE_1,SUCTION_STRAINER_DP,SUCTION_TEMP_1
2018-11-19 08:24:41.875,27.74980927,1358.223999,2.624817133,180.6907501,1350.164673,1350.164673,847.2348022,44.07010651,85.82315826,58.07463455,41.50426102,78.0535202,75.1733017,73.52482605,43.60343933,1.410234809,60.99211502,71.82489014,64.90348053,1.214582324,20.31021118,180.6366577
2018-11-19 08:24:46.881,27.1564312,1268.697876,2.610161304,177.9339447,1260.039429,1261.280029,796.0617065,43.26645279,82.89203644,57.55392838,40.67531967,75.98474884,73.08014679,71.43273926,42.67030334,1.4520641570000001,61.01816177,71.95562744,64.6686554,1.158097148,17.68441772,177.9339447
2018-11-19 08:24:51.888,26.82110405,1414.593018,2.602833748,180.5285339,1403.525757,1406.855103,866.4247437,43.03315735,87.58181763,56.8771286,40.15732574,75.93237305,73.08014679,71.537323,42.56663513,1.383671641,60.49699402,71.38044739,64.43387604,1.219162107,21.77577019,180.6366577
2018-11-19 08:24:56.896,26.02157593,1401.415527,2.6199316980000003,181.6372833,1392.497803,1393.615356,869.6230469,43.26645279,86.40937042,56.92918015,39.82068253,76.84877014,73.83873749,72.26941681,42.74805069,1.387030005,60.21038818,71.0406189,64.06866455,1.232901692,21.40938187,181.6372833
2018-11-19 08:25:01.902,25.55742836,1379.711792,2.615046501,180.8529816,1374.051147,1376.318237,857.6293945,42.90357208,85.23692322,56.8771286,39.82068253,76.37743378,73.31555176,71.7726059,42.3074913,1.397410989,60.23644638,70.96220398,63.8860817,1.217635512,20.92086029,180.8529816
2018-11-19 08:25:06.908,25.35117722,1375.209106,2.615046501,180.825943,1369.529907,1370.667725,856.0302124,42.51481247,85.53003693,56.66890717,39.50995636,76.037117,73.10629272,71.51116943,41.91880035,1.398937583,60.08011246,70.80535126,63.80781937,1.216108918,20.92086029,180.825943
2018-11-19 08:25:11.916,24.93867493,1370.787964,2.615046501,180.6907501,1358.218872,1359.366333,849.6335449,42.25567245,85.53003693,56.20046616,38.96627045,75.38269043,72.34786224,70.83149719,41.55606842,1.400464177,59.79355621,70.67468262,63.59917831,1.214582324,20.55447197,180.6907501
2018-11-19 08:25:16.922,24.24271584,1450.339111,2.629702091,183.0169678,1446.045654,1449.266846,905.604126,42.33340836,87.58181763,55.94025421,38.47442627,76.037117,72.97554016,71.40659332,41.76334381,1.3632146120000002,59.35070419,70.25650787,63.39052963,1.266487479,23.2413311,183.0440063
2018-11-19 08:25:21.928,23.67573357,1430.353394,2.624817133,182.448761,1424.905273,1425.99646,888.8129272,42.20383453,86.70248413,55.75811386,38.13795853,75.56589508,72.5570755,70.88378906,41.37471771,1.373595834,59.27256393,70.15196991,63.23406982,1.251221299,22.50854874,182.448761
2018-11-19 08:25:26.934,23.64995766,1333.412231,2.63214469,181.2585907,1320.49707,1321.676392,830.4436646,42.592556,84.35759735,55.91422653,38.55209732,75.59209442,72.66166687,71.0406189,41.84107208,1.420615673,59.45489502,70.28264618,63.26012802,1.211529016,19.51636696,181.1504364
